movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
Confessions Of A Shopaholic,Confessions of a Shopaholic,2009,"Confessions of a Shopaholic is a movie starring Isla Fisher, Hugh Dancy, and Krysten Ritter. A college grad lands a job as a financial journalist in New York City to support where she nurtures her shopping addiction and falls for a...",https://www.imdb.com/video/imdb/vi4268949529,tt1093908,5.9,25,Cinemascore,NA
Friday The 13th (2009),Friday the 13th,2009,"Friday the 13th is a movie starring Jared Padalecki, Amanda Righetti, and Derek Mears. A group of young adults discover a boarded up Camp Crystal Lake, where they soon encounter Jason Voorhees and his deadly intentions.",https://www.imdb.com/video/imdb/vi3531670297,tt0758746,5.5,,Cinemascore,NA
The International,The International,2009,"The International is a movie starring Clive Owen, Naomi Watts, and Armin Mueller-Stahl. An Interpol agent attempts to expose a high-profile financial institution's role in an international arms dealing ring.",https://www.imdb.com/video/imdb/vi815137561,tt0963178,6.5,,Cinemascore,NA
Two Lovers,Two Lovers,2009,"Two Lovers is a movie starring Joaquin Phoenix, Gwyneth Paltrow, and Vinessa Shaw. A Brooklyn-set romantic drama about a bachelor torn between the family friend his parents wish he would marry and his beautiful but volatile new...",https://www.imdb.com/video/imdb/vi970654489,tt1103275,7.0,82,Cinemascore,NA
Under The Sea,Filming IMAX: Under the Sea,2009,NA,NA,tt9586182,6.6,,Cinemascore,NA
Katyn,Katyn,2009,"Katyn is a movie starring Andrzej Chyra, Maja Ostaszewska, and Artur Zmijewski. An examination of the Soviet slaughter of thousands of Polish officers and citizens in the Katyn forest in 1940.",NA,tt0879843,7.0,,Cinemascore,NA
Eleven Minutes,Eleven Minutes,2009,"Eleven Minutes is a movie starring Jay McCarroll, Kelly Cutrone, and Daniel Alexander. Feature documentary following fashion designer, Jay McCarroll's year-long journey preparing his first independent runway show and selling his...",https://www.imdb.com/video/imdb/vi2166358809,tt1149584,6.6,,Cinemascore,NA
Fired,Fired,2009,"Fired is a movie starring Rahul Bose, Dinesh Lamba, and Nassar Abdulla. After firing 121 employees, CEO Joy Mittal is tormented and terrorized by ghostly apparitions during a late night at the office.",NA,tt1577050,4.5,44,Cinemascore,NA
Tyler Perry's Madea Goes To Jail:,Madea Goes to Jail,2009,"Madea Goes to Jail is a movie starring Tyler Perry, Keshia Knight Pulliam, and Derek Luke. Mischievous grandma Madea lands in jail, where she meets a variety of mixed-up characters.",https://www.imdb.com/video/imdb/vi4040753945,tt1142800,4.4,,Cinemascore,NA
An American Affair,An American Affair,2009,"An American Affair is a movie starring Gretchen Mol, James Rebhorn, and Cameron Bright. In 1963, during the swirl of glamour and intrigue that turned President John F. Kennedy's Washington into Camelot, a lonely 13-year-old Catholic...",https://www.imdb.com/video/imdb/vi1785071129,tt0899138,6.2,,Cinemascore,NA
Crossing Over,Crossing Over,2009,"Crossing Over is a movie starring Harrison Ford, Ashley Judd, and Ray Liotta. Crossing Over is about illegal aliens of many nationalities in the Los Angeles area and the authorities and individuals dealing with them.",https://www.imdb.com/video/imdb/vi3752377625,tt0924129,6.7,16,Cinemascore,NA
Echelon Conspiracy,Echelon Conspiracy,2009,"Echelon Conspiracy is a movie starring Shane West, Edward Burns, and Ving Rhames. At first, the strange phone messages promised great wealth. Soon, though, government agents pursue the young engineer receiving them around the world.",https://www.imdb.com/video/imdb/vi2636645145,tt1124039,5.8,,Cinemascore,NA
Play The Game,Play the Game,2009,"Play the Game is a movie starring Paul Campbell, Andy Griffith, and Doris Roberts. A young ladies' man teaches his dating tricks to his lonely, widowed grandfather, and plays his best mind games to meet the woman of his dreams.",https://www.imdb.com/video/imdb/vi3075578393,tt1124388,6.4,28,Cinemascore,NA
Street Fighter: The Legend of Chun-Li,Street Fighter: The Legend of Chun-Li,2009,"Street Fighter: The Legend of Chun-Li is a movie starring Kristin Kreuk, Neal McDonough, and Michael Clarke Duncan. When a teenager, Chun-Li witnesses the kidnapping of her father by wealthy crime lord M. Bison. When she grows up,...",https://www.imdb.com/video/imdb/vi652149529,tt0891592,3.7,5,Cinemascore,NA
The Jonas Brothers Concert Movie,NA,2009,NA,NA,NA,NA,,Cinemascore,NA
Everlasting Moments,Maria Larssons eviga ögonblick,2009,"Maria Larssons eviga ögonblick is a movie starring Maria Heiskanen, Mikael Persbrandt, and Jesper Christensen. In a time of social change and unrest, war and poverty, a young working class woman, Maria, wins a camera in a lottery....",https://www.imdb.com/video/imdb/vi3258712857,tt0961066,7.5,90,Cinemascore,NA
Fados,Fados,2009,"Fados is a movie starring Chico Buarque, Camané, and Carlos do Carmo. A drama steeped in Portugal's Fado music culture.",https://www.imdb.com/video/imdb/vi259916569,tt1056422,7.1,96,Cinemascore,NA
Horsemen,Horsemen,2009,"Horsemen is a movie starring Dennis Quaid, Ziyi Zhang, and Lou Taylor Pucci. A recently widowed detective still grieving over his wife's death discovers a shocking connection between a serial killing spree and the Four Horsemen of...",https://www.imdb.com/video/imdb/vi1871971865,tt0892767,5.6,33,Cinemascore,NA
Shuttle,Shuttle,2009,"Shuttle is a movie starring Tony Curran, Peyton List, and Cameron Goodman. A late night airport shuttle ride home descends into darkness.",https://www.imdb.com/video/imdb/vi1476395801,tt0880648,5.7,,Cinemascore,NA
Watchmen,Watchmen,2009,"Watchmen is a movie starring Jackie Earle Haley, Patrick Wilson, and Carla Gugino. In 1985 where former superheroes exist, the murder of a colleague sends active vigilante Rorschach into his own sprawling investigation, uncovering...",https://www.imdb.com/video/imdb/vi3326279705,tt0409459,7.6,64,Cinemascore,NA
Brothers At War,Brothers at War,2009,"Brothers at War is a movie starring Jake Rademacher, Isaac Rademacher, and Joe Rademacher. An intimate portrait of an American family during a turbulent time. Jake Rademacher sets out to understand the experience, sacrifice, and...",https://www.imdb.com/video/imdb/vi2452882201,tt1239427,6.5,70,Cinemascore,NA
Miss March,Miss March,2009,"Miss March is a movie starring Zach Cregger, Trevor Moore, and Raquel Alessi. Eugene believes in no sex before marriage. So DID his girlfriend, Cindi. His BFF loves sex. At Senior Prom, just before sex with Cindi, he falls into a...",https://www.imdb.com/video/imdb/vi180486937,tt1151922,5.0,,Cinemascore,NA
Race To Witch Mountain,Race to Witch Mountain,2009,"Race to Witch Mountain is a movie starring Dwayne Johnson, Carla Gugino, and AnnaSophia Robb. A Las Vegas cabbie enlists the help of a UFO expert to protect two siblings with paranormal powers from the clutches of an organization...",https://www.imdb.com/video/imdb/vi1228473113,tt1075417,5.7,42,Cinemascore,NA
Sunshine Cleaning,Sunshine Cleaning,2009,"Sunshine Cleaning is a movie starring Amy Adams, Emily Blunt, and Alan Arkin. In order to raise the tuition to send her young son to private school, a mom starts an unusual business -- a biohazard removal/crime scene clean-up...",https://www.imdb.com/video/imdb/vi729612313,tt0862846,6.8,74,Cinemascore,NA
Throw Down Your Heart,Throw Down Your Heart,2009,"Throw Down Your Heart is a movie starring Bela Fleck, The Jatta Family, and Bassékou Kouyaté. A film crew follows the well-known banjo player Bela Fleck on his travels to Africa, where he learns about the instrument's origins.",https://www.imdb.com/video/imdb/vi2242249241,tt1185405,7.7,80,Cinemascore,NA
Tokyo Sonata,Tokyo Sonata,2009,"Tokyo Sonata is a movie starring Teruyuki Kagawa, Kyôko Koizumi, and Yû Koyanagi. An ordinary Japanese family slowly disintegrates after its patriarch loses his job at a prominent company.",https://www.imdb.com/video/imdb/vi428737305,tt0938341,7.5,94,Cinemascore,NA
Valentino: The Last Emperor,Valentino: The Last Emperor,2009,"Valentino: The Last Emperor is a movie starring Valentino Garavani, Giancarlo Giammetti, and Nati Abascal. A look at the life of legendary fashion designer Valentino.",https://www.imdb.com/video/imdb/vi3216900633,tt1176244,7.2,77,Cinemascore,NA
Duplicity,Duplicity,2009,"Duplicity is a movie starring Julia Roberts, Clive Owen, and Tom Wilkinson. Two ex-government agents turned rival industrial spies have to be at the top of their game when one of their companies prepares to launch a major product....",https://www.imdb.com/video/imdb/vi3650552601,tt1135487,6.1,,Cinemascore,NA
"I Love You, Man","I Love You, Man",2009,"I Love You, Man is a movie starring Paul Rudd, Jason Segel, and Rashida Jones. Friendless Peter Klaven goes on a series of man-dates to find a Best Man for his wedding. But, when his insta-bond with his new B.F.F. puts a strain on...",https://www.imdb.com/video/imdb/vi1133445913,tt1155056,7.0,83,Cinemascore,NA
Sin Nombre,Sin nombre,2009,"Sin nombre is a movie starring Paulina Gaitan, Marco Antonio Aguirre, and Leonardo Alonso. A Honduran young girl and a Mexican gangster are united in a journey across the American border.",https://www.imdb.com/video/imdb/vi2334130969,tt1127715,7.6,20,Cinemascore,NA
Skills Like This,Skills Like This,2009,"Skills Like This is a movie starring Spencer Berger, Brian D. Phelan, and Gabriel Tigerman. Max Solomon faces the awful truth that he will never be a writer. So, in a desperate attempt to find his true calling, he turns to crime. In...",https://www.imdb.com/video/imdb/vi891421465,tt0800205,6.1,59,Cinemascore,NA
The Great Buck Howard,The Great Buck Howard,2009,"The Great Buck Howard is a movie starring Colin Hanks, John Malkovich, and Tom Hanks. A young man, much to the chagrin of his father, becomes the new assistant to an illusionist in decline.",https://www.imdb.com/video/imdb/vi2906260249,tt0460810,6.4,,Cinemascore,NA
12 Rounds,12 Rounds,2009,"12 Rounds is a movie starring John Cena, Ashley Scott, and Aidan Gillen. Detective Danny Fisher discovers his girlfriend has been kidnapped by an ex-con tied to Fisher's past, and he'll have to successfully complete 12 challenges in...",https://www.imdb.com/video/imdb/vi3295740697,tt1160368,5.6,30,Cinemascore,NA
Goodbye Solo,Goodbye Solo,2009,"Goodbye Solo is a movie starring Souleymane Sy Savane, Red West, and Diana Franco Galindo. Two men form an unlikely friendship that will change both of their lives forever.",https://www.imdb.com/video/imdb/vi1262355225,tt1095442,7.3,94,Cinemascore,NA
Guest Of Cindy Sherman,Guest of Cindy Sherman,2009,"Guest of Cindy Sherman is a movie starring Cindy Sherman, John Waters, and Eric Bogosian. A documentary on art-scene commentator Paul Hasegawa-Overacker's relationship with enigmatic photographer Cindy Sherman.",https://www.imdb.com/video/imdb/vi3262776089,tt0443524,6.4,71,Cinemascore,NA
Spinning Into Butter,Spinning Into Butter,2009,"Spinning Into Butter is a movie starring Sarah Jessica Parker, Miranda Richardson, and Victor Rasuk. A hate crime on the campus of a New England college puts the school's dean in a position where she has to examine her own feelings...",https://www.imdb.com/video/imdb/vi3848078105,tt0469976,4.2,16,Cinemascore,NA
The Education Of Charlie Banks,The Education of Charlie Banks,2009,"The Education of Charlie Banks is a movie starring Jesse Eisenberg, Jason Ritter, and Eva Amurri Martino. College student Charlie Banks has to face old problems when the bully he had an unpleasant encounter with back in high school...",https://www.imdb.com/video/imdb/vi1128071961,tt0783515,6.6,,Cinemascore,NA
The Haunting In Connecticut,The Haunting in Connecticut,2009,"The Haunting in Connecticut is a movie starring Virginia Madsen, Martin Donovan, and Elias Koteas. After a family is forced to relocate for their son's health, they begin experiencing supernatural behavior in their new home, and...",https://www.imdb.com/video/imdb/vi1986461721,tt0492044,5.9,,Cinemascore,NA
Tulpan,Tulpan,2009,"Tulpan is a movie starring Askhat Kuchencherekov, Tolepbergen Baisakalov, and Samal Yeslyamova. On the steppes of Kazakhstan, Asa lives in a yurt with his sister Samal, her husband Ondas, and their three children. Ondas is a...",NA,tt0436854,7.1,96,Cinemascore,NA
Adventureland,Adventureland,2009,"Adventureland is a movie starring Jesse Eisenberg, Kristen Stewart, and Ryan Reynolds. In the summer of 1987, a college graduate takes a 'nowhere' job at his local amusement park, only to find it's the perfect course to get him...",https://www.imdb.com/video/imdb/vi3214934809,tt1091722,6.8,88,Cinemascore,NA
Alien Trespass,Alien Trespass,2009,"Alien Trespass is a movie starring Eric McCormack, Jenni Baird, and Robert Patrick. After crash landing near a desert town, an alien enlists the help of a local waitress to re-capture a monster that escaped from the wreckage of his...",https://www.imdb.com/video/imdb/vi1228145433,tt1122836,5.6,35,Cinemascore,NA
Fast And Furious 4,Fast & Furious,2009,"Fast & Furious is a movie starring Vin Diesel, Paul Walker, and Michelle Rodriguez. Brian O'Conner, back working for the FBI in Los Angeles, teams up with Dominic Toretto to bring down a heroin importer by infiltrating his operation.",https://www.imdb.com/video/imdb/vi2299986713,tt1013752,6.6,,Cinemascore,NA
Gigantic,Gigantic,2009,"Gigantic is a movie starring Paul Dano, Zooey Deschanel, and John Goodman. A mattress salesman finds his plan to adopt a Chinese baby augmented by the arrival of a young woman, who comes into his workplace, falls asleep on one of...",https://www.imdb.com/video/imdb/vi1613366041,tt1176251,6.0,,Cinemascore,NA
The Escapist,The Escapist,2009,"The Escapist is a movie starring Brian Cox, Damian Lewis, and Joseph Fiennes. Frank Perry is an institutionalized convict fourteen years into a life sentence without parole. When his estranged daughter falls ill, he is determined to...",https://www.imdb.com/video/imdb/vi3749118745,tt0961728,6.8,,Cinemascore,NA
The Escapist,The Escapist,2009,"The Escapist is a movie starring Brian Cox, Damian Lewis, and Joseph Fiennes. Frank Perry is an institutionalized convict fourteen years into a life sentence without parole. When his estranged daughter falls ill, he is determined to...",https://www.imdb.com/video/imdb/vi3749118745,tt0961728,6.8,,Cinemascore,NA
Lymelife,Lymelife,2009,"Lymelife is a movie starring Rory Culkin, Alec Baldwin, and Jill Hennessy. A family unit begins to bow under the pressure of a failing marriage.",https://www.imdb.com/video/imdb/vi323879705,tt0363780,6.9,63,Cinemascore,NA
Anvil: The Story of Anvil,Anvil: The Story of Anvil,2009,"Anvil: The Story of Anvil is a movie starring Robb Reiner, Steve 'Lips' Kudlow, and Tiziana Arrigoni. Since 1978, Anvil has become one of heavy metal's most influential yet commercially unsuccessful acts. In 2006, after a fledging...",https://www.imdb.com/video/imdb/vi2869494553,tt1157605,7.9,98,Cinemascore,NA
Dragonball Evolution,Dragonball Evolution,2009,"Dragonball Evolution is a movie starring Justin Chatwin, James Marsters, and Yun-Fat Chow. The young warrior Son Goku sets out on a quest, racing against time and the vengeful King Piccolo, to collect a set of seven magical orbs...",https://www.imdb.com/video/imdb/vi1228800793,tt1098327,2.5,,Cinemascore,NA
Hannah Montana:,Hannah Montana: The Movie,2009,"Hannah Montana: The Movie is a movie starring Miley Cyrus, Emily Osment, and Billy Ray Cyrus. As Hannah Montana's popularity begins to take over her life, Miley Stewart, on the urging from her father takes a trip to her hometown of...",https://www.imdb.com/video/imdb/vi2113012249,tt1114677,4.4,,Cinemascore,NA
In A Dream,In a Dream,2009,"In a Dream is a movie starring Isaiah Zagar, Julia Zagar, and Ezekiel Zagar. The story of Julia Zagar and her husband Isaiah, a renowned mosaic artist, who for the past 30 years has covered more than 40,000 square feet of...",https://www.imdb.com/video/imdb/vi207422233,tt1185251,7.7,,Cinemascore,NA
Observe And Report,Observe and Report,2009,"Observe and Report is a movie starring Seth Rogen, Anna Faris, and Ray Liotta. Bi-polar mall security guard Ronnie Barnhardt is called into action to stop a flasher from turning shopper's paradise into his personal peep show. But...",https://www.imdb.com/video/imdb/vi1059652377,tt1197628,5.8,51,Cinemascore,NA
The Mysteries Of Pittsburgh,The Mysteries of Pittsburgh,2009,"The Mysteries of Pittsburgh is a movie starring Jon Foster, Peter Sarsgaard, and Sienna Miller. Based on Michael Chabon's novel, the film chronicles the defining summer of a recent college graduate who crosses his gangster father...",https://www.imdb.com/video/imdb/vi242942745,tt0768218,5.4,,Cinemascore,NA
17 Again,17 Again,2009,"17 Again is a movie starring Zac Efron, Matthew Perry, and Leslie Mann. Mike O'Donnell is ungrateful for how his life turned out. He gets a chance to rewrite his life when he tried to save a janitor near a bridge and jumped after...",https://www.imdb.com/video/imdb/vi2523529241,tt0974661,6.3,56,Cinemascore,NA
American Violet,American Violet,2009,"American Violet is a movie starring Nicole Beharie, Will Patton, and Alfre Woodard. A single mother struggles to clear her name after being wrongly accused and arrested for dealing drugs in an impoverished town in Texas.",https://www.imdb.com/video/imdb/vi3341157145,tt1152397,7.0,75,Cinemascore,NA
Crank,Crank: High Voltage,2009,"Crank: High Voltage is a movie starring Jason Statham, Amy Smart, and Clifton Collins Jr.. Chelios faces a Chinese mobster who has stolen his nearly indestructible heart and replaced it with a battery-powered ticker which requires...",https://www.imdb.com/video/imdb/vi156828441,tt1121931,6.2,61,Cinemascore,NA
Every Little Step,Every Little Step,2009,"Every Little Step is a movie starring Bob Avian, Justin Bellero, and Michael Bennett. Follows the plight of real-life dancers as they struggle through auditions for the Broadway revival of ""A Chorus Line"". Also investigates the...",https://www.imdb.com/video/imdb/vi660538137,tt0977648,7.5,92,Cinemascore,NA
Gooby,Gooby,2009,"Gooby is a movie starring Robbie Coltrane, David James Elliott, and Ingrid Kavelaars. Eleven year old Willy's childhood toy, Gooby, comes to life as a real, live, six-foot tall monster who helps Willy through rough times, with...",https://www.imdb.com/video/imdb/vi3328313113,tt1132588,3.2,20,Cinemascore,NA
Is Anybody There?,Is Anybody There?,2009,"Is Anybody There? is a movie starring Michael Caine, Bill Milner, and Anne-Marie Duff. Set in 1980s seaside England, this is the story of Edward, an unusual ten-year-old boy growing up in an old people's home run by his parents....",https://www.imdb.com/video/imdb/vi1325728537,tt1130088,6.7,,Cinemascore,NA
Sleep Dealer,Sleep Dealer,2009,"Sleep Dealer is a movie starring Luis Fernando Peña, Leonor Varela, and Jacob Vargas. The near future. Like tomorrow. In a world marked by closed borders, corporate warriors, and a global computer network, three strangers risk their...",https://www.imdb.com/video/imdb/vi165218585,tt0804529,6.0,70,Cinemascore,NA
State Of Play,State of Play,2009,"State of Play is a movie starring Russell Crowe, Rachel McAdams, and Ben Affleck. When a congressional aide is killed, a Washington D.C. journalist starts investigating the case involving the congressman, his old college friend.",https://www.imdb.com/video/imdb/vi2483225369,tt0473705,7.1,,Cinemascore,NA
The Golden Boys,The Golden Boys,2009,"The Golden Boys is a movie starring David Carradine, Rip Torn, and Bruce Dern. A romantic comedy, set on Cape Cod in 1905, about three 70-year-old retired sea captains who try to lure an attractive middle-aged woman into marriage.",https://www.imdb.com/video/imdb/vi2772501017,tt0882969,6.0,,Cinemascore,NA
The Lemon Tree,The Lemon Tree,2009,NA,NA,tt1489967,NA,,Cinemascore,NA
Earth,The Man from Earth,2009,"The Man from Earth is a movie starring David Lee Smith, Tony Todd, and John Billingsley. An impromptu goodbye party for Professor John Oldman becomes a mysterious interrogation after the retiring scholar reveals to his colleagues he...",https://www.imdb.com/video/imdb/vi479396121,tt0756683,7.9,100,Cinemascore,NA
Treeless Mountain,Na-moo-eobs-neun san,2009,"Na-moo-eobs-neun san is a movie starring Chae Gil Byung, Jung Gil Ja, and Shin Hyun Je. In Seoul, Korea, two sisters must look after each other when their mother leaves them to search for their estranged father.",https://www.imdb.com/video/imdb/vi3870360089,tt1143155,7.1,87,Cinemascore,NA
April Showers,April Showers,2009,"April Showers is a movie starring Kelly Blatz, Daryl Sabara, and Janel Parrish. After a school shooting leaves 14 people dead, survivor Sean Ryan is forced to come to terms with loss.",https://www.imdb.com/video/imdb/vi3862954777,tt1212451,5.8,,Cinemascore,NA
Fighting,Fighting,2009,"Fighting is a movie starring Channing Tatum, Terrence Howard, and Luis Guzmán. In New York City, a young counterfeiter is introduced to the world of underground street fighting by a seasoned scam artist, who becomes his manager on...",https://www.imdb.com/video/imdb/vi1304560409,tt1082601,5.6,40,Cinemascore,NA
Mutant Chronicles,Mutant Chronicles,2009,"Mutant Chronicles is a movie starring Thomas Jane, Ron Perlman, and Devon Aoki. 28th century soldier Mitch Hunter leads a fight against an army of underworld Mutants.",https://www.imdb.com/video/imdb/vi1962935065,tt0490181,5.2,18,Cinemascore,NA
