movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
Birds of Passage,Pájaros de verano,2019,"Pájaros de verano is a movie starring Carmiña Martínez, José Acosta, and Natalia Reyes. During the marijuana bonanza, a violent decade that saw the origins of drug trafficking in Colombia, Rapayet and his indigenous family get...",https://www.imdb.com/video/imdb/vi1072019993,tt6386748,7.6,96,Cinemascore,NA
Happy Death Day 2U,Happy Death Day 2U,2019,"Happy Death Day 2U is a movie starring Jessica Rothe, Israel Broussard, and Phi Vu. Tree Gelbman discovers that dying over and over was surprisingly easier than the dangers that lie ahead.",https://www.imdb.com/video/imdb/vi1092991513,tt8155288,6.2,69,Cinemascore,NA
Isn't It Romantic,Isn't It Romantic,2019,"Isn't It Romantic is a movie starring Rebel Wilson, Liam Hemsworth, and Adam Devine. A young woman disenchanted with love mysteriously finds herself trapped inside a romantic comedy.",https://www.imdb.com/video/imdb/vi3347954201,tt2452244,5.9,70,Cinemascore,NA
Alita Battle Angel,Alita: Battle Angel,2019,"Alita: Battle Angel is a movie starring Rosa Salazar, Christoph Waltz, and Jennifer Connelly. A deactivated cyborg is revived, but cannot remember anything of her past life and goes on a quest to find out who she is.",https://www.imdb.com/video/imdb/vi3682056729,tt0437086,7.4,61,Cinemascore,NA
Fighting With My Family,Fighting with My Family,2019,"Fighting with My Family is a movie starring Dwayne Johnson, Lena Headey, and Vince Vaughn. A former wrestler and his family make a living performing at small venues around the country while his kids dream of joining World Wrestling...",https://www.imdb.com/video/imdb/vi1699789337,tt6513120,7.1,92,Cinemascore,NA
Nightmare Cinema,Nightmare Cinema,2019,"Nightmare Cinema is a movie starring Mickey Rourke, Richard Chamberlain, and Adam Godley. Five strangers converge at a haunted movie theater owned by The Projectionist (Mickey Rourke). Once inside, the audience members witness a...",https://www.imdb.com/video/imdb/vi2005515289,tt7349910,5.4,77,Cinemascore,NA
A Tuba to Cuba,A Tuba to Cuba,2019,"A Tuba to Cuba is a movie starring Ben Jaffe, Walter Harris, and Charlie Gabriel. A TUBA TO CUBA follows New Orleans' famed Preservation Hall Jazz Band as they retrace their musical roots from the storied city of jazz to the shores...",https://www.imdb.com/video/imdb/vi3463756313,tt5478446,8.0,100,Cinemascore,NA
Donnybrook,Donnybrook,2019,"Donnybrook is a movie starring Michael Agee, Adam Bartley, and Jamie Bell. Two men prepare to compete in a legendary bare-knuckle fight where the winner gets a $100,000 prize.",https://www.imdb.com/video/imdb/vi57915929,tt7087210,5.3,38,Cinemascore,NA
Hotel By The River,Gangbyeon hotel,2019,"Gangbyeon hotel is a movie starring Ju-bong Gi, Min-hee Kim, and Hae-hyo Kwon. It is the dead of winter and a poet invites his sons to join him at a hotel for a reunion. The hotel also hosts a newly single woman who has a friend...",https://www.imdb.com/video/imdb/vi68139545,tt8725958,6.8,94,Cinemascore,NA
Patrick,NA,2019,NA,NA,NA,NA,36,Cinemascore,NA
"Ruben Brandt, Collector","Ruben Brandt, Collector",2019,"Ruben Brandt, Collector is a movie starring Iván Kamarás, Gabriella Hámori, and Zalán Makranczi. Four expert thieves attempt to steal every famous artwork that is haunting their mutual psychotherapist. A detective attempts to find...",https://www.imdb.com/video/imdb/vi472037913,tt6241872,7.5,80,Cinemascore,NA
Sorry Angel,"Plaire, aimer et courir vite",2019,"Plaire, aimer et courir vite is a movie starring Vincent Lacoste, Pierre Deladonchamps, and Denis Podalydès. Jacques is an older writer from Paris. Arthur is a young student in Rennes. They instantly fall in love. But they'll have...",https://www.imdb.com/video/imdb/vi3602430745,tt7534054,6.8,81,Cinemascore,NA
How To Train Your Dragon The Hidden World,How to Train Your Dragon: The Hidden World,2019,"How to Train Your Dragon: The Hidden World is a movie starring Jay Baruchel, America Ferrera, and F. Murray Abraham. When Hiccup discovers Toothless isn't the only Night Fury, he must seek ""The Hidden World"", a secret Dragon Utopia...",https://www.imdb.com/video/imdb/vi1887746585,tt2386490,7.5,91,Cinemascore,NA
Prosecuting Evil,Prosecuting Evil,2019,"Prosecuting Evil is a movie starring Rosalie Abella, Fatou Bensouda, and Wesley Clark. A portrait of Ben Ferencz, the last surviving Nuremberg Trial prosecutor, who continues to wage his lifelong crusade in the fight for law and...",NA,tt7616974,7.5,,Cinemascore,NA
Run the Race,Run the Race,2019,"Run the Race is a movie starring Tanner Stine, Kristoffer Polaha, and Evan Hofer. Against the backdrop of high school football and track, two brothers in a small Southern town face escalating problems with two different world views,...",https://www.imdb.com/video/imdb/vi1116584985,tt3201736,5.9,40,Cinemascore,NA
The Iron Orchard,The Iron Orchard,2019,"The Iron Orchard is a movie starring Austin Nichols, Ali Cobrin, and Hassie Harrison. ""The Iron Orchard"" is the story of Jim McNeely, a young man thrust into the vibrant and brutal West Texas oilfields in 1939, who works his way...",https://www.imdb.com/video/imdb/vi4279024153,tt7014234,5.5,28,Cinemascore,NA
Total Dhamaal,Total Dhamaal,2019,"Total Dhamaal is a movie starring Ajay Devgn, Madhuri Dixit, and Anil Kapoor. A group of people learn about a hidden treasure and then they race to find it and claim it.",https://www.imdb.com/video/imdb/vi816365337,tt7639372,4.3,33,Cinemascore,NA
Styx,Styx,2019,"Styx is a movie starring Susanne Wolff, Gedion Oduor Wekesa, and Kelvin Mutuku Ndinda. ""Styx"" depicts the transformation of a strong woman torn from her contented world during a sailing trip.",https://www.imdb.com/video/imdb/vi587708953,tt5942864,6.5,94,Cinemascore,NA
A Madea Family Funeral,A Madea Family Funeral,2019,"A Madea Family Funeral is a movie starring Tyler Perry, Cassi Davis, and Patrice Lovely. A joyous family reunion becomes a hilarious nightmare as Madea and the crew travel to backwoods Georgia, where they find themselves...",https://www.imdb.com/video/imdb/vi2171714073,tt7054636,4.3,,Cinemascore,NA
Apollo 11,Apollo 11,2019,"Apollo 11 is a movie starring Neil Armstrong, Michael Collins, and Buzz Aldrin. A look at the Apollo 11 mission to land on the moon led by commander Neil Armstrong and pilots Buzz Aldrin and Michael Collins.",https://www.imdb.com/video/imdb/vi4178360857,tt8760684,8.3,99,Cinemascore,NA
Climax,Climax,2019,"Climax is a movie starring Sofia Boutella, Romain Guillermic, and Souheila Yacoub. French dancers gather in a remote, empty school building to rehearse on a wintry night. The all-night celebration morphs into a hallucinatory...",https://www.imdb.com/video/imdb/vi1604434457,tt8359848,7.2,70,Cinemascore,NA
Furie,Hai Phuong,2019,"Hai Phuong is a movie starring Jennifer Alyx, Lê Bình, and Justin Green. Veronica Ngo stars as an ex-gangster who is lying low in the countryside after becoming a mother, but she can't escape her violent past when her daughter is...",https://www.imdb.com/video/imdb/vi2930228249,tt9412268,6.4,94,Cinemascore,NA
Giant Little Ones,Giant Little Ones,2019,"Giant Little Ones is a movie starring Josh Wiggins, Darren Mann, and Taylor Hickson. Two popular teen boys, best friends since childhood, discover their lives, families, and girlfriends dramatically upended after an unexpected...",https://www.imdb.com/video/imdb/vi1848097561,tt4481066,7.2,93,Cinemascore,NA
Greta,Greta,2019,"Greta is a movie starring Isabelle Huppert, Chloë Grace Moretz, and Maika Monroe. A young woman befriends a lonely widow who's harboring a dark and deadly agenda toward her.",https://www.imdb.com/video/imdb/vi1077262873,tt2639336,6.0,60,Cinemascore,NA
Joseph Pulitzer Voice of the People,Joseph Pulitzer: Voice of the People,2019,"Joseph Pulitzer: Voice of the People is a movie starring Daniel Albert, Lauren Ambrose, and Nicholson Baker. Joseph Pulitzer spoke of ""fake news"" over 100 years ago and fought the dangers that the suppression of news had for a...",https://www.imdb.com/video/imdb/vi84916761,tt7428030,6.7,78,Cinemascore,NA
Mapplethorpe,Mapplethorpe,2019,"Mapplethorpe is a movie starring Matt Smith, Marianne Rendón, and John Benjamin Hickey. A look at the life of photographer Robert Mapplethorpe from his rise to fame in the 1970s to his untimely death in 1989.",https://www.imdb.com/video/imdb/vi1959705113,tt1389098,6.1,32,Cinemascore,NA
Saint Judy,Saint Judy,2019,"Saint Judy is a movie starring Michelle Monaghan, Leem Lubany, and Common. The story of immigration attorney Judy Wood, and how she initiated the change in U.S. law of asylum to save women's lives.",https://www.imdb.com/video/imdb/vi3558718489,tt5431284,5.7,60,Cinemascore,NA
Sharkwater Extinction,Sharkwater Extinction,2019,"Sharkwater Extinction is a movie starring Rob Stewart, Rebecca Aldworth, and Will Allen. Filmmaker Rob Stewart exposes the illegal fishing industry that threatens the survival of the world's sharks.",https://www.imdb.com/video/imdb/vi3475880473,tt6026818,7.8,100,Cinemascore,NA
The Boy Who Harnessed the Wind,The Boy Who Harnessed the Wind,2019,"The Boy Who Harnessed the Wind is a movie starring Chiwetel Ejiofor, Maxwell Simba, and Felix Lemburo. Against all the odds, a thirteen year old boy in Malawi invents an unconventional way to save his family and village from famine.",https://www.imdb.com/video/imdb/vi2114501145,tt7533152,7.6,86,Cinemascore,NA
The Sower,Le semeur,2019,"Le semeur is a movie starring Pauline Burlet, Géraldine Pailhas, and Alban Lenoir. Violette is old enough to get married when her village in the Lower Alps is cruelly deprived of all its men by the repression that followed the...",NA,tt7124090,6.4,100,Cinemascore,NA
The Wedding Guest,The Wedding Guest,2019,"The Wedding Guest is a movie starring Dev Patel, Radhika Apte, and Jim Sarbh. A story centered on a mysterious British Muslim man (Dev Patel) on his journey across Pakistan and India.",https://www.imdb.com/video/imdb/vi4067408409,tt7645780,5.6,43,Cinemascore,NA
Transit,Transit,2019,"Transit is a movie starring Franz Rogowski, Paula Beer, and Godehard Giese. Set in seemingly contemporary times, a man who belongs to a persecuted minority attempts to escape from fascist-run France to America but falls in love with...",https://www.imdb.com/video/imdb/vi209500697,tt6675244,7.0,94,Cinemascore,NA
Woman at War,Kona fer í stríð,2019,"Kona fer í stríð is a movie starring Halldóra Geirharðsdóttir, Jóhann Sigurðarson, and Juan Camillo Roman Estrada. Halla becomes a determined environmental activist, but this threatens a long-held hope of hers.",https://www.imdb.com/video/imdb/vi2484779545,tt7279188,7.5,97,Cinemascore,NA
Triple Frontier,Triple Frontier,2019,"Triple Frontier is a movie starring Ben Affleck, Oscar Isaac, and Charlie Hunnam. Loyalties are tested when five friends and former special forces operatives reunite to take down a South American drug lord, unleashing a chain of...",https://www.imdb.com/video/imdb/vi1516878361,tt1488606,6.5,72,Cinemascore,NA
Black Mother,Black Mother,2019,NA,https://www.imdb.com/video/imdb/vi2976561689,tt8099132,6.8,100,Cinemascore,NA
Captain Marvel,Captain Marvel,2019,"Captain Marvel is a movie starring Brie Larson, Samuel L. Jackson, and Ben Mendelsohn. Carol Danvers becomes one of the universe's most powerful heroes when Earth is caught in the middle of a galactic war between two alien races.",https://www.imdb.com/video/imdb/vi4235180569,tt4154664,7.0,78,Cinemascore,NA
Ferrante Fever,Ferrante Fever,2019,"Ferrante Fever is a movie starring Jonathan Franzen, Ann Goldstein, and Roberto Saviano. Hillary Clinton, Roberto Saviano, Jonathan Franzen and others weigh-in on the Elena Ferrante ""craze"" and what makes her work - and her...",https://www.imdb.com/video/imdb/vi576502297,tt6136430,5.9,43,Cinemascore,NA
Gloria Bell,Gloria Bell,2019,"Gloria Bell is a movie starring Julianne Moore, John Turturro, and Caren Pistorius. A free-spirited woman in her 50s seeks out love at L.A. dance clubs.",https://www.imdb.com/video/imdb/vi50182681,tt6902696,6.4,91,Cinemascore,NA
Loving Vincent The Impossible Dream,Loving Vincent: The Impossible Dream,2019,"Loving Vincent: The Impossible Dream is a TV movie starring Bartosz Armusiewicz, Sean M. Bobbitt, and Douglas Booth. A 60 minute documentary detailing the journey it took two passionate filmmakers to achieve their impossible dream,...",https://www.imdb.com/video/imdb/vi1993784345,tt9244638,8.6,,Cinemascore,NA
The Kid,The Kid,2019,"The Kid is a movie starring Jake Schur, Leila George, and Chris Pratt. The story of a young boy who witnesses Billy the Kid's encounter with Sheriff Pat Garrett.",https://www.imdb.com/video/imdb/vi3159472665,tt4975920,5.9,45,Cinemascore,NA
The Sex Trip,L.A.'s Finest: Behind the Scenes Extras,2019,"L.A.'s Finest: Behind the Scenes Extras is a TV series starring Gabrielle Union, Jessica Alba, and Brandon Sonnier. The cast and crew of L.A.'s Finest provide a behind the scenes look at L.A.'s unique neighborhoods, cultures and...",NA,tt10685842,NA,,Cinemascore,NA
Ash Is Purest White,Jiang hu er nü,2019,"Jiang hu er nü is a movie starring Tao Zhao, Fan Liao, and Yi'nan Diao. A story of violent love within a time frame spanning from 2001 to 2017.",https://www.imdb.com/video/imdb/vi1718860313,tt7298400,7.1,99,Cinemascore,NA
Captive State,Captive State,2019,"Captive State is a movie starring John Goodman, Ashton Sanders, and Jonathan Majors. Set in a Chicago neighborhood nearly a decade after an occupation by an extraterrestrial force, 'Captive State' explores the lives on both sides of...",https://www.imdb.com/video/imdb/vi2127280665,tt5968394,6.1,44,Cinemascore,NA
Chimera Strain,Chimera Strain,2019,"Chimera Strain is a movie starring Henry Ian Cusick, Kathleen Quinlan, and Erika Ervin. A brilliant but disturbed scientist freezes his children alive, while he races to cure their deadly genetic disease by decoding the DNA of the...",https://www.imdb.com/video/imdb/vi2588587801,tt4209174,5.4,60,Cinemascore,NA
"Faith, Hope and Love","Faith, Hope & Love",2019,"Faith, Hope & Love is a movie starring Peta Murgatroyd, Robert Krantz, and Michael Richards. Recent divorcee Faith enters a dance contest to save her dance studio, where she meets Jimmy Hope and rediscovers her faith and dreams.",NA,tt8310924,6.5,,Cinemascore,NA
Five Feet Apart,Five Feet Apart,2019,"Five Feet Apart is a movie starring Haley Lu Richardson, Cole Sprouse, and Moises Arias. A pair of teenagers with cystic fibrosis meet in a hospital and fall in love, though their disease means they must avoid close physical contact.",https://www.imdb.com/video/imdb/vi342276633,tt6472976,7.2,54,Cinemascore,NA
Iceman,Bing feng: Yong heng zhi men,2019,"Bing feng: Yong heng zhi men is a movie starring Donnie Yen, Baoqiang Wang, and Shengyi Huang. The imperial guard and his three traitorous childhood friends ordered to hunt him down get accidentally buried and kept frozen in time....",https://www.imdb.com/video/imdb/vi3340614169,tt2993848,3.7,86,Cinemascore,NA
Knife+Heart,Un couteau dans le coeur,2019,"Un couteau dans le coeur is a movie starring Vanessa Paradis, Nicolas Maury, and Kate Moran. Paris, summer 1979. Anne is a producer of cheap gay porn. When Lois, her editor and companion, leaves her, she attempts to get her back by...",https://www.imdb.com/video/imdb/vi1133361689,tt6426028,6.3,,Cinemascore,NA
Nancy Drew and the Hidden Staircase,Nancy Drew and the Hidden Staircase,2019,"Nancy Drew and the Hidden Staircase is a movie starring Sophia Lillis, Zoe Renee, and Mackenzie Graham. A bit of an outsider struggling to fit into her new surroundings, Nancy and her pals set out to solve a mystery, make new...",https://www.imdb.com/video/imdb/vi3882793497,tt8323104,5.7,67,Cinemascore,NA
No Manches Frida 2,No manches Frida 2,2019,"No manches Frida 2 is a movie starring Martha Higareda, Omar Chaparro, and Itatí Cantoral. Zequi tries to regain Lucy's love by bringing the school's team to victory.",https://www.imdb.com/video/imdb/vi249085209,tt9019352,3.9,13,Cinemascore,NA
Superpower Dogs,Superpower Dogs,2019,"Superpower Dogs is a movie starring Chris Evans, Max Ivutin, and Dayna Hilton. Discover the life-saving superpowers and extraordinary bravery of some of the world's most remarkable dogs.",https://www.imdb.com/video/imdb/vi786021657,tt5629084,7.7,100,Cinemascore,NA
The Aftermath,The Aftermath,2019,"The Aftermath is a movie starring Keira Knightley, Ned Wills, and Pandora Colin. Post World War II, a British colonel and his wife are assigned to live in Hamburg during the post-war reconstruction, but tensions arise with the...",https://www.imdb.com/video/imdb/vi2649668121,tt5977276,6.3,27,Cinemascore,NA
The Hummingbird Project,The Hummingbird Project,2019,"The Hummingbird Project is a movie starring Jesse Eisenberg, Alexander Skarsgård, and Salma Hayek. A pair of high-frequency traders go up against their old boss in an effort to make millions in a fiber-optic cable deal.",https://www.imdb.com/video/imdb/vi4179474969,tt6866224,6.2,58,Cinemascore,NA
The Mustang,The Mustang,2019,"The Mustang is a movie starring Matthias Schoenaerts, Jason Mitchell, and Bruce Dern. The story of Roman Coleman, a violent convict, who is given the chance to participate in a rehabilitation therapy program involving the training...",https://www.imdb.com/video/imdb/vi3905731097,tt5952594,6.9,94,Cinemascore,NA
Wonder Park,Wonder Park,2019,"Wonder Park is a movie starring Sofia Mali, Jennifer Garner, and Ken Hudson Campbell. Wonder Park tells the story of an amusement park where the imagination of a wildly creative girl named June comes alive.",https://www.imdb.com/video/imdb/vi1064811033,tt6428676,5.8,33,Cinemascore,NA
Yardie,Yardie,2019,"Yardie is a movie starring Antwayne Eccleston, Fraser James, and Aml Ameen. British crime drama film directed by Idris Elba based on the novel of the same name by Jamaican-born writer Victor Headley.",https://www.imdb.com/video/imdb/vi3667245849,tt5862902,5.8,54,Cinemascore,NA
Cruel Intentions 20th Anniversary Re-release,NA,2019,NA,NA,NA,NA,,Cinemascore,NA
Hotel Mumbai,Hotel Mumbai,2019,"Hotel Mumbai is a movie starring Dev Patel, Armie Hammer, and Nazanin Boniadi. The true story of the Taj Hotel terrorist attack in Mumbai. Hotel staff risk their lives to keep everyone safe as people make unthinkable sacrifices to...",https://www.imdb.com/video/imdb/vi1376893465,tt5461944,7.6,76,Cinemascore,NA
Maze,Maze,2019,"Maze is a movie starring Tom Vaughan-Lawlor, Barry Ward, and Martin McCann. Inspired by the true events of the infamous 1983 prison breakout of 38 IRA prisoners from HMP, which was to become the biggest prison escape in Europe since...",https://www.imdb.com/video/imdb/vi19773721,tt5752606,5.9,100,Cinemascore,NA
Out of Blue,Out of Blue,2019,"Out of Blue is a movie starring Patricia Clarkson, Toby Jones, and James Caan. When Detective Mike Hoolihan is called to investigate the shooting of leading astrophysicist and black hole expert, Jennifer Rockwell, she is affected in...",https://www.imdb.com/video/imdb/vi772258329,tt6874254,4.9,37,Cinemascore,NA
Ramen Shop,Ramen Teh,2019,"Ramen Teh is a movie starring IHARA, Seiko Matsuda, and Takumi Saitoh. A young man who is curious about his deceased parents' past takes a food journey to Singapore where he uncovers more than just delicious meals.",NA,tt6720618,6.8,86,Cinemascore,NA
Sunset,Hold the Sunset,2019,"Hold the Sunset is a TV series starring Alison Steadman, John Cleese, and Jason Watkins. Edith and Phil are two neighbours who are keen to start a relationship and a new life abroad. Those plans are disrupted when Edith's immature,...",NA,tt6768634,5.2,59,Cinemascore,NA
The Highwaymen,The Highwaymen,2019,"The Highwaymen is a movie starring Kevin Costner, Woody Harrelson, and Kathy Bates. The untold true story of the legendary detectives who brought down Bonnie and Clyde.",https://www.imdb.com/video/imdb/vi3060775449,tt1860242,6.9,57,Cinemascore,NA
Triple Threat,Triple Threat,2019,"Triple Threat is a movie starring Tony Jaa, Tiger Hu Chen, and Iko Uwais. A hit contract is taken out on a billionaire's daughter who is intent on bringing down a major crime syndicate. A down and out team of mercenaries must take...",https://www.imdb.com/video/imdb/vi3570383129,tt6643972,5.5,70,Cinemascore,NA
Us,Us,2019,"Us is a movie starring Lupita Nyong'o, Winston Duke, and Elisabeth Moss. A family's serene beach vacation turns to chaos when their doppelgängers appear and begin to terrorize them.",https://www.imdb.com/video/imdb/vi1333246489,tt6857112,6.9,93,Cinemascore,NA
Working Woman,Isha Ovedet,2019,"Isha Ovedet is a movie starring Liron Ben-Shlush, Menashe Noy, and Oshri Cohen. Life at work becomes unbearable for Orna. Her boss appreciates and promotes her, while making inappropriate advances. Her husband struggles to keep his...",https://www.imdb.com/video/imdb/vi2573842969,tt8844204,7.0,97,Cinemascore,NA
Diane,NA,2019,NA,NA,NA,NA,93,Cinemascore,NA
Dumbo (2019),Dumbo,2019,"Dumbo is a movie starring Colin Farrell, Michael Keaton, and Danny DeVito. A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends...",https://www.imdb.com/video/imdb/vi2482814233,tt3861390,6.3,,Cinemascore,NA
Hail Satan?,Hail Satan?,2019,"Hail Satan? is a movie starring Jex Blackmore, Chalice Blythe, and Nicholas Crowe. A look at the quick rise and influence of the controversial religious group known as The Satanic Temple.",https://www.imdb.com/video/imdb/vi2052700697,tt9358044,7.3,96,Cinemascore,NA
Slut In a Good Way,Charlotte a du fun,2019,"Charlotte a du fun is a movie starring Marguerite Bouchard, Romane Denis, and Rose Adam. One tipsy evening, Charlotte, the recently heartbroken, Megan, the anti-love anarchist, and Aube, the shy romantic, stumble into the 'Toy...",NA,tt7740284,6.8,100,Cinemascore,NA
The Beach Bum,The Beach Bum,2019,"The Beach Bum is a movie starring Matthew McConaughey, Snoop Dogg, and Isla Fisher. A rebellious stoner named Moondog lives life by his own rules.",https://www.imdb.com/video/imdb/vi1896200729,tt6511932,5.5,56,Cinemascore,NA
The Chaperone,The Chaperone,2019,"The Chaperone is a movie starring Elizabeth McGovern, Haley Lu Richardson, and Géza Röhrig. In the early 1920s, a Kansas woman finds her life forever changed when she accompanies a young dancer on her fame-seeking journey to New...",https://www.imdb.com/video/imdb/vi2531310873,tt2690226,6.3,43,Cinemascore,NA
Unplanned,Unplanned,2019,"Unplanned is a movie starring Ashley Bratcher, Brooks Ryan, and Robia Scott. All Abby Johnson ever wanted to do was help women. As one of the youngest Planned Parenthood clinic directors in the nation, she believed in a woman's...",https://www.imdb.com/video/imdb/vi846641689,tt9024106,5.8,40,Cinemascore,NA
Christ Stopped at Eboli,NA,2019,NA,NA,NA,NA,86,Cinemascore,NA
Amazing Grace,Amazing Grace,2019,"Amazing Grace is a movie starring Aretha Franklin, James Cleveland, and Southern California Community Choir. A documentary presenting Aretha Franklin with choir at the New Bethel Baptist Church in Watts, Los Angeles in January 1972.",https://www.imdb.com/video/imdb/vi189053465,tt4935462,7.6,99,Cinemascore,NA
Billboard,Billboard,2019,"Billboard is a movie starring Eric Roberts, Heather Matarazzo, and Oakes Fegley. Times are tough, listener-ship is down and Casey needs to come up with a plan to save his radio station, WTYT 960, and fast! Casey's grand plan is to...",https://www.imdb.com/video/imdb/vi840940057,tt1713991,6.0,,Cinemascore,NA
High Life,High Life,2019,"High Life is a movie starring Robert Pattinson, Juliette Binoche, and André Benjamin. A father and his daughter struggle to survive in deep space where they live in isolation.",https://www.imdb.com/video/imdb/vi3273243161,tt4827558,5.9,83,Cinemascore,NA
Pet Sematary (2019),Pet Sematary,2019,"Pet Sematary is a movie starring Jason Clarke, Amy Seimetz, and John Lithgow. Dr. Louis Creed and his wife, Rachel, relocate from Boston to rural Maine with their two young children. The couple soon discover a mysterious burial...",https://www.imdb.com/video/imdb/vi266583321,tt0837563,5.8,,Cinemascore,NA
Peterloo,Peterloo,2019,"Peterloo is a movie starring Rory Kinnear, Maxine Peake, and Neil Bell. The story of the 1819 Peterloo Massacre where British forces attacked a peaceful pro-democracy rally in Manchester.",https://www.imdb.com/video/imdb/vi3720788761,tt4614612,6.4,66,Cinemascore,NA
Shazam,Shazam!,2019,"Shazam! is a movie starring Zachary Levi, Mark Strong, and Asher Angel. We all have a superhero inside us, it just takes a bit of magic to bring it out. In Billy Batson's case, by shouting out one word - SHAZAM - this streetwise...",https://www.imdb.com/video/imdb/vi306231833,tt0448115,7.1,90,Cinemascore,NA
Storm Boy,Storm Boy,2019,"Storm Boy is a movie starring Finn Little, Jai Courtney, and Geoffrey Rush. When Michael Kingley, a successful retired businessman starts to see images from his past that he can't explain, he's forced to remember his childhood and...",https://www.imdb.com/video/imdb/vi3237461273,tt3340446,6.9,67,Cinemascore,NA
The Best of Enemies,The Best of Enemies,2019,"The Best of Enemies is a movie starring Taraji P. Henson, Sam Rockwell, and Babou Ceesay. Civil rights activist Ann Atwater faces off against C.P. Ellis, Exalted Cyclops of the Ku Klux Klan, in 1971 Durham, North Carolina over the...",https://www.imdb.com/video/imdb/vi1569896985,tt4807408,7.0,54,Cinemascore,NA
Sauvage,Sauvage,2019,"Sauvage is a movie starring Félix Maritaud, Eric Bernard, and Nicolas Dibla. Leo is 22 and sells his body on the street for a bit of cash. The men come and go, and he stays right here - longing for love. He doesn't know what the...",https://www.imdb.com/video/imdb/vi1598470681,tt8307082,6.9,92,Cinemascore,NA
After,After,2019,"After is a movie starring Josephine Langford, Hero Fiennes Tiffin, and Khadijha Red Thunder. A young woman falls for a guy with a dark secret and the two embark on a rocky relationship. Based on the novel by Anna Todd.",https://www.imdb.com/video/imdb/vi191412761,tt4126476,5.4,17,Cinemascore,NA
Diamantino,Diamantino,2019,"Diamantino is a movie starring Carloto Cotta, Cleo Tavares, and Anabela Moreira. Diamantino, the world's premiere soccer star loses his special touch and ends his career in disgrace. Searching for a new purpose, the international...",https://www.imdb.com/video/imdb/vi4175674393,tt6522668,6.4,87,Cinemascore,NA
Dogman,Dogman,2019,"Dogman is a movie starring Marcello Fonte, Edoardo Pesce, and Nunzia Schiano. A timid dog groomer living in a poor suburb sells cocaine on the side and stays out of trouble, while trying to deal with his unstable, violent...",https://www.imdb.com/video/imdb/vi287226393,tt6768578,7.3,83,Cinemascore,NA
Girls of the Sun,Les filles du soleil,2019,"Les filles du soleil is a movie starring Golshifteh Farahani, Emmanuelle Bercot, and Zübeyde Bulut. A Kurdish female battalion prepares to take back their town from extremists.",https://www.imdb.com/video/imdb/vi536329497,tt6704880,6.2,45,Cinemascore,NA
Hellboy (2019),Hellboy,2019,"Hellboy is a movie starring David Harbour, Milla Jovovich, and Ian McShane. Based on the graphic novels by Mike Mignola, Hellboy, caught between the worlds of the supernatural and human, battles an ancient sorceress bent on revenge.",https://www.imdb.com/video/imdb/vi3294345753,tt2274648,5.2,,Cinemascore,NA
Her Smell,Her Smell,2019,"Her Smell is a movie starring Elisabeth Moss, Cara Delevingne, and Dan Stevens. A self-destructive punk rocker struggles with sobriety while trying to recapture the creative inspiration that led her band to success.",https://www.imdb.com/video/imdb/vi1934735897,tt7942742,6.2,83,Cinemascore,NA
Little,A Million Little Things,2019,"A Million Little Things is a TV series starring David Giuntoli, Romany Malco, and Allison Miller. A group of friends becomes motivated to living fuller lives after the unexpected death of a close friend.",https://www.imdb.com/video/imdb/vi2627844633,tt7608248,7.9,47,Cinemascore,NA
Long Day's Journey Into Night,Di qiu zui hou de ye wan,2019,"Di qiu zui hou de ye wan is a movie starring Wei Tang, Jue Huang, and Sylvia Chang. A man went back to Guizhou, found the tracks of a mysterious woman. He recalls the summer he spent with her twenty years ago.",https://www.imdb.com/video/imdb/vi1924316441,tt8185182,7.2,93,Cinemascore,NA
Mary Magdalene,Mary Magdalene,2019,"Mary Magdalene is a movie starring Rooney Mara, Joaquin Phoenix, and Chiwetel Ejiofor. Twelve men heard and spread the message of Jesus. Only one woman understood it.",https://www.imdb.com/video/imdb/vi3892165913,tt5360996,5.8,45,Cinemascore,NA
Master Z: Ip Man Legacy,Yip Man ngoi zyun: Cheung Tin Chi,2019,"Yip Man ngoi zyun: Cheung Tin Chi is a movie starring Jin Zhang, Dave Bautista, and Michelle Yeoh. While keeping a low profile after his defeat by Ip Man, Cheung Tin Chi gets into trouble after getting in a fight with a powerful...",https://www.imdb.com/video/imdb/vi3007625753,tt7262882,6.5,89,Cinemascore,NA
Mia and the White Lion,Mia et le lion blanc,2019,"Mia et le lion blanc is a movie starring Daniah De Villiers, Mélanie Laurent, and Langley Kirkwood. A young girl from London moves to Africa with her parents where she befriends a lion cub.",https://www.imdb.com/video/imdb/vi3207183129,tt4844148,6.5,88,Cinemascore,NA
Missing Link,Missing Link,2019,"Missing Link is a movie starring Hugh Jackman, David Walliams, and Stephen Fry. Mr. Link recruits explorer Sir Lionel Frost to help find his long-lost relatives in the fabled valley of Shangri-La. Along with adventurer Adelina...",https://www.imdb.com/video/imdb/vi1563082009,tt6348138,6.7,89,Cinemascore,NA
Stockholm,Stockholm,2019,"Stockholm is a movie starring Ethan Hawke, Noomi Rapace, and Mark Strong. Based on the absurd but true 1973 bank heist and hostage crisis in Stockholm that was documented in the New Yorker as the origins of the 'Stockholm Syndrome'.",https://www.imdb.com/video/imdb/vi3173760281,tt6474040,6.2,68,Cinemascore,NA
