movie name,imdb name,year,description,trailer link,movie id,imdb score,rotten score,cinema score,user score
Leatherheads,Leatherheads,2008,"Leatherheads is a movie starring George Clooney, Renée Zellweger, and John Krasinski. In 1925, an enterprising pro football player convinces America's too-good-to-be-true college football hero to play for his team and keep the...",https://www.imdb.com/video/imdb/vi632422681,tt0379865,6.0,52,Cinemascore,NA
My Blueberry Nights,My Blueberry Nights,2008,"My Blueberry Nights is a movie starring Norah Jones, Jude Law, and Natalie Portman. A young lonely woman takes a soul-searching journey across America to resolve her questions about love while encountering a series of offbeat...",https://www.imdb.com/video/imdb/vi2947678489,tt0765120,6.6,46,Cinemascore,NA
Nim's Island,Nim's Island,2008,"Nim's Island is a movie starring Jodie Foster, Gerard Butler, and Abigail Breslin. A young girl inhabits an isolated island with her scientist father and communicates with a reclusive author of the novel she's reading.",https://www.imdb.com/video/imdb/vi2712797465,tt0410377,6.0,51,Cinemascore,NA
Sex And Death 101,Sex and Death 101,2008,"Sex and Death 101 is a movie starring Robert Wisdom, Tanc Sade, and Patton Oswalt. A guy's life is turned around by an email, which includes the names of everyone he's had sex with and ever will have sex with. His situation gets...",https://www.imdb.com/video/imdb/vi216662297,tt0497972,6.0,25,Cinemascore,NA
Shine A Light,Shine a Light,2008,"Shine a Light is a movie starring Mick Jagger, Keith Richards, and Charlie Watts. A career-spanning documentary on The Rolling Stones, with concert footage from their ""A Bigger Bang"" tour.",https://www.imdb.com/video/imdb/vi2276524313,tt0893382,7.2,85,Cinemascore,NA
Bra Boys,Bra Boys,2008,"Bra Boys is a movie starring Russell Crowe, Kelly Slater, and Cheyne Horan. A film about the cultural evolution of the Sydney beach side suburb of Maroubra and the social struggle faced by its youth - the notorious surf gang known...",https://www.imdb.com/video/imdb/vi635502873,tt0951318,6.2,59,Cinemascore,NA
Dark Matter,Dark Matter,2008,"Dark Matter is a movie starring Meryl Streep, Ye Liu, and Peng Chi. Based on actual events, a Chinese university student responds violently when his chances for a Nobel Prize are dashed by school politics.",https://www.imdb.com/video/imdb/vi3652321561,tt0416675,6.0,40,Cinemascore,NA
Emma Smith,Emma Smith: My Story,2008,"Emma Smith: My Story is a movie starring Patricia Place, Katherine Nelson, and Nathan Mitchell. Before her death, Emma reflects on her life; beginning with her childhood, up through her final years in Nauvoo. Based on the life of...",NA,tt1091225,6.7,,Cinemascore,NA
Krazzy 4,Krazzy 4,2008,"Krazzy 4 is a movie starring Juhi Chawla, Irrfan Khan, and Arshad Warsi. 4 mental patients formulate the plan to rescue their kidnapped doctor and teach the kidnappers a lesson.",NA,tt1182908,4.2,,Cinemascore,NA
Prom Night Movie (2008),NA,2008,NA,NA,NA,NA,,Cinemascore,NA
Smart People,Smart People,2008,"Smart People is a movie starring Dennis Quaid, Thomas Haden Church, and Sarah Jessica Parker. Into the life of a widowed professor comes a new love and an unexpected visit from his adopted brother.",https://www.imdb.com/video/imdb/vi459446553,tt0858479,6.1,,Cinemascore,NA
Street Kings,Street Kings,2008,"Street Kings is a movie starring Keanu Reeves, Forest Whitaker, and Hugh Laurie. An undercover cop, disillusioned by the recent murder of his wife, is implicated in the murder of an officer and must struggle to clear himself.",https://www.imdb.com/video/imdb/vi1790050585,tt0421073,6.8,36,Cinemascore,NA
The Visitor,The Visitor,2008,"The Visitor is a movie starring Richard Jenkins, Haaz Sleiman, and Danai Gurira. A college professor travels to New York City to attend a conference and finds a young couple living in his apartment.",https://www.imdb.com/video/imdb/vi3438608665,tt0857191,7.6,,Cinemascore,NA
U Me Aur Hum,U Me Aur Hum,2008,"U Me Aur Hum is a movie starring Ajay Devgn, Kajol, and Sumeet Raghvan. Ajay's life turns upside down when he learns that his wife Piya has Alzheimer and he has no option, but to leave his wife in a mental hospital.",NA,tt1039995,5.9,60,Cinemascore,NA
88 Minutes,88 Minutes,2008,"88 Minutes is a movie starring Al Pacino, Alicia Witt, and Ben McKenzie. On the day that a serial killer that he helped put away is supposed to be executed, a noted forensic psychologist and college professor receives a call...",https://www.imdb.com/video/imdb/vi2058486041,tt0411061,5.9,5,Cinemascore,NA
Accidents Happen,Accidents Happen,2008,"Accidents Happen is a movie starring Geena Davis, Harrison Gilbertson, and Harry Cook. There are dysfunctional families... and then there are the Conways. After a family tragedy, 15-year-old Billy Conway has become the de facto glue...",https://www.imdb.com/video/imdb/vi205915929,tt1119123,6.1,60,Cinemascore,NA
Expelled,Expelled: No Intelligence Allowed,2008,"Expelled: No Intelligence Allowed is a movie starring Ben Stein, Lili Asvar, and Peter Atkins. Ben Stein examines the issue of academic freedom and decides that there is none when it comes to the debate over intelligent design.",https://www.imdb.com/video/imdb/vi2707752729,tt1091617,3.7,,Cinemascore,NA
Forgetting Sarah Marshall,Forgetting Sarah Marshall,2008,"Forgetting Sarah Marshall is a movie starring Kristen Bell, Jason Segel, and Paul Rudd. Devastated Peter takes a Hawaiian vacation in order to deal with the recent break-up with his TV star girlfriend, Sarah. Little does he know,...",https://www.imdb.com/video/imdb/vi1722941721,tt0800039,7.1,83,Cinemascore,NA
Kiss The Bride,Kiss the Bride,2008,"Kiss the Bride is a movie starring Tori Spelling, Philipp Karner, and James O'Shea. In high school, Matt and Ryan were best friends. More than friends, actually. But in the ensuing ten years, they've lost contact. So when Matt...",https://www.imdb.com/video/imdb/vi3752984857,tt0893346,5.6,33,Cinemascore,NA
Maxed Out,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",2008,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders is a movie starring Beth Naef, Mike Hudson, and Louis C.K.. When Hurricane Katrina ravaged America's Gulf Coast, it laid bare an uncomfortable reality-America is...",NA,tt0762117,7.2,87,Cinemascore,NA
Pathology,Pathology,2008,"Pathology is a movie starring Alyssa Milano, Milo Ventimiglia, and Keir O'Donnell. A group of medical students devise a deadly game: to see which one of them can commit the perfect murder.",NA,tt0964539,6.0,,Cinemascore,NA
Repeaters,Repeaters,2008,"Repeaters is a movie starring Dustin Milligan, Amanda Crew, and Richard de Klerk. Three twenty-somethings find themselves in an impossible time labyrinth, where each day they awaken to the same terrifying day as the preceding one.",https://www.imdb.com/video/imdb/vi1809423641,tt1580426,5.8,20,Cinemascore,NA
Strength And Honor,Strength and Honour,2008,"Strength and Honour is a movie starring Michael Madsen, Vinnie Jones, and Patrick Bergin. A single father decides to break his dying wife's last wish to not box again in order to save his young son from certain death.",https://www.imdb.com/video/imdb/vi891814425,tt0787515,5.3,,Cinemascore,NA
Where In The World Is Osama Bin Laden,Where in the World Is Osama Bin Laden?,2008,"Where in the World Is Osama Bin Laden? is a movie starring Morgan Spurlock, George Bush, and Dick Cheney. Morgan Spurlock tours the Middle East to discuss the war on terror with Arabic people.",https://www.imdb.com/video/imdb/vi2662465817,tt0963208,6.5,37,Cinemascore,NA
A Plumm Summer,A Plumm Summer,2008,"A Plumm Summer is a movie starring Jeff Daniels, William Baldwin, and Henry Winkler. Based on a true-story - A Plumm Summer tells the remarkable tale of two young brothers, Elliott and Rocky Plumm, who go head-to-head with the FBI...",NA,tt0834941,6.0,20,Cinemascore,NA
Baby Mama,Baby Mama,2008,"Baby Mama is a movie starring Tina Fey, Amy Poehler, and Sigourney Weaver. A successful, single businesswoman who dreams of having a baby discovers she is infertile and hires a working class woman to be her unlikely surrogate.",https://www.imdb.com/video/imdb/vi1706164505,tt0871426,6.0,64,Cinemascore,NA
Deception,Deception,2008,"Deception is a movie starring Hugh Jackman, Ewan McGregor, and Michelle Williams. An accountant is introduced to a mysterious sex club known as The List by his lawyer friend. But in this new world, he soon becomes the prime suspect...",https://www.imdb.com/video/imdb/vi3014787353,tt0800240,6.1,,Cinemascore,NA
Harold And Kumar 2,Harold & Kumar Escape from Guantanamo Bay,2008,"Harold & Kumar Escape from Guantanamo Bay is a movie starring John Cho, Kal Penn, and Neil Patrick Harris. After being mistaken for terrorists and thrown into Guantánamo Bay, stoners Harold and Kumar escape and return to the U.S.,...",https://www.imdb.com/video/imdb/vi3635478809,tt0481536,6.6,52,Cinemascore,NA
Then She Found Me,Then She Found Me,2008,"Then She Found Me is a movie starring Helen Hunt, Colin Firth, and Bette Midler. 39-year-old April Epner's childish husband and school teacher colleague Benjamin/Ben leaves her, but with her biological clock ticking ever more...",https://www.imdb.com/video/imdb/vi2964455705,tt0455805,6.0,50,Cinemascore,NA
A Horrible Way To Die,A Horrible Way to Die,2008,"A Horrible Way to Die is a movie starring AJ Bowen, Amy Seimetz, and Joe Swanberg. An escaped murderer is in pursuit of his ex-girlfriend, who has fled to start a new life in a small town.",https://www.imdb.com/video/imdb/vi2807143449,tt1617620,5.2,60,Cinemascore,NA
As Seen Through These Eyes,As Seen Through These Eyes,2008,"As Seen Through These Eyes is a movie starring Maya Angelou, Simon Wiesenthal, and Aaron Simon Gross. As Maya Angelou narrates this powerful documentary, she reveals the story of a brave group of people who fought Hitler with the...",NA,tt0902256,7.4,56,Cinemascore,NA
Clock Tower,NA,2008,NA,NA,NA,NA,,Cinemascore,NA
Fugitive Pieces,Fugitive Pieces,2008,"Fugitive Pieces is a movie starring Robbie Kay, Monika Schurmann, and Nina Dobrev. A child escapes from Poland during World War II and first heads to Greece before coming of age in Canada.",https://www.imdb.com/video/imdb/vi3065119001,tt0765451,7.0,68,Cinemascore,NA
He's Just Not That Into You,He's Just Not That Into You,2008,"He's Just Not That Into You is a movie starring Ginnifer Goodwin, Jennifer Aniston, and Jennifer Connelly. This Baltimore-set movie of interconnecting story arcs deals with the challenges of reading or misreading human behavior.",https://www.imdb.com/video/imdb/vi1239875865,tt1001508,6.4,40,Cinemascore,NA
Hip Hop Project,The Hip Hop Project,2008,"The Hip Hop Project is a movie starring Chris 'Kazi' Rolle, Russell Simmons, and Bruce Willis. The Hip Hop Project is the dynamic and inspirational story of a group of New York City teenagers who transform their life stories into...",https://www.imdb.com/video/imdb/vi2123432985,tt0800272,5.7,58,Cinemascore,NA
Iron Man,Iron Man,2008,"Iron Man is a movie starring Robert Downey Jr., Gwyneth Paltrow, and Terrence Howard. After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",https://www.imdb.com/video/imdb/vi447873305,tt0371746,7.9,93,Cinemascore,NA
Last House On The Left,The Last House on the Left,2008,"The Last House on the Left is a movie starring Garret Dillahunt, Monica Potter, and Tony Goldwyn. After kidnapping and brutally assaulting two young women, a gang unknowingly finds refuge at a vacation home belonging to the parents...",https://www.imdb.com/video/imdb/vi1321337625,tt0844708,6.5,61,Cinemascore,NA
Lorna's Silence,Le silence de Lorna,2008,"Le silence de Lorna is a movie starring Arta Dobroshi, Jérémie Renier, and Fabrizio Rongione. Sokol and Lorna, two Albanian emigrants in Belgium, dream of leaving their dreary jobs to set up a snack bar. They need money, and a...",https://www.imdb.com/video/imdb/vi3440182041,tt1186369,7.1,85,Cinemascore,NA
Made Of Honor,Made of Honor,2008,"Made of Honor is a movie starring Patrick Dempsey, Michelle Monaghan, and Kevin McKidd. A guy in love with an engaged woman tries to win her over after she asks him to be her maid of honor.",https://www.imdb.com/video/imdb/vi3081896217,tt0866439,5.9,15,Cinemascore,NA
Mister Lonely,Mister Lonely,2008,"Mister Lonely is a movie starring Diego Luna, Samantha Morton, and Denis Lavant. In Paris, a young American who works as a Michael Jackson look-alike meets Marilyn Monroe, who invites him to her commune in Scotland, where she lives...",https://www.imdb.com/video/imdb/vi3320119577,tt0475984,6.5,,Cinemascore,NA
Redbelt,Redbelt,2008,"Redbelt is a movie starring Chiwetel Ejiofor, Tim Allen, and Emily Mortimer. A fateful event leads to a job in the film business for top mixed-martial arts instructor Mike Terry. Though he refuses to participate in prize bouts,...",https://www.imdb.com/video/imdb/vi2914124057,tt1012804,6.7,68,Cinemascore,NA
Severed Ways,Severed Ways: The Norse Discovery of America,2008,"Severed Ways: The Norse Discovery of America is a movie starring Fiore Tedesco, Tony Stone, and David Perry. On the coast of North America in AD 1007, two Norsemen are stranded when their expedition is attacked and they are left for...",https://www.imdb.com/video/imdb/vi2385314585,tt1062965,4.6,32,Cinemascore,NA
Sherman's Way,Sherman's Way,2008,"Sherman's Way is a movie starring James Le Gros, Enrico Colantoni, and Michael Shulman. An odd couple take to the open road. Having followed his girlfriend out to California's Wine Country for the summer, Yale law student Sherman...",https://www.imdb.com/video/imdb/vi2267546393,tt0834541,5.5,33,Cinemascore,NA
Son Of Rambow,Son of Rambow,2008,"Son of Rambow is a movie starring Bill Milner, Will Poulter, and Jessica Hynes. During a long English summer in the early 1980s, two schoolboys from differing backgrounds set out to make a film inspired by First Blood (1982).",https://www.imdb.com/video/imdb/vi558825753,tt0845046,7.0,74,Cinemascore,NA
The Headless Woman,La mujer sin cabeza,2008,"La mujer sin cabeza is a movie starring María Onetto, Claudia Cantero, and Inés Efron. After hitting something with her car, a bourgeois Argentine woman's life slowly descends into paranoia and isolation, as she fears she may have...",https://www.imdb.com/video/imdb/vi3410035225,tt1221141,6.5,,Cinemascore,NA
The Last New Yorker,The Last New Yorker,2008,"The Last New Yorker is a movie starring Dominic Chianese, Dick Latessa, and Kate Buddeke. Lenny (Chianese) is a small-time investor who's always managed by rolling the dice on Wall Street, but he just can't keep up with the times....",https://www.imdb.com/video/imdb/vi217973785,tt0338187,6.1,,Cinemascore,NA
XXY,XXY,2008,"XXY is a movie starring Ricardo Darín, Valeria Bertuccelli, and Germán Palacios. The story of an intersexual fifteen-year-old. She lives with her parents, who have to cope with the challenges of her medical condition.",https://www.imdb.com/video/imdb/vi3383820825,tt0995829,7.1,84,Cinemascore,NA
Before The Rains,Before the Rains,2008,"Before the Rains is a movie starring Linus Roache, Rahul Bose, and Nandita Das. A English spice baron settles in South India during the waning years of the Raj.",https://www.imdb.com/video/imdb/vi3048341785,tt0870195,6.5,,Cinemascore,NA
Bloodline,NA,2008,NA,NA,NA,NA,57,Cinemascore,NA
Poultrygeist: Night of the Chicken Dead,Poultrygeist: Night of the Chicken Dead,2008,"Poultrygeist: Night of the Chicken Dead is a movie starring Jason Yachanin, Kate Graham, and Allyson Sereboff. Zombified chickens attempt to kill the fast-food workers that cook them in a restaurant built on an ancient burial ground.",NA,tt0462485,6.2,,Cinemascore,NA
Speed Racer,Speed Racer,2008,"Speed Racer is a movie starring Emile Hirsch, Matthew Fox, and Christina Ricci. A young driver, Speed Racer, aspires to be champion of the racing world with the help of his family and his high-tech Mach 5 automobile.",https://www.imdb.com/video/imdb/vi1541472537,tt0811080,6.0,40,Cinemascore,NA
Surfwise,Surfwise,2008,"Surfwise is a movie starring Juliette Paskowitz, David Paskowitz, and Jonathan Paskowitz. Doug Pray explores the life of surfer Dorian ""Doc"" Paskowitz.",https://www.imdb.com/video/imdb/vi3031564569,tt0479547,7.2,98,Cinemascore,NA
The Babysitters,The Babysitters,2008,"The Babysitters is a movie starring Lauren Birkell, Paul Borghese, and Chira Cassel. A teenager turns her babysitting service into a call-girl service for married guys after fooling around with one of her customers.",https://www.imdb.com/video/imdb/vi1642266905,tt0796302,5.6,,Cinemascore,NA
What Happens In Vegas,What Happens in Vegas,2008,"What Happens in Vegas is a movie starring Cameron Diaz, Ashton Kutcher, and Rob Corddry. A man and a woman are compelled, for legal reasons, to live life as a couple for a limited period of time. At stake is a large amount of money.",https://www.imdb.com/video/imdb/vi2092040473,tt1033643,6.1,,Cinemascore,NA
Reprise,Reprise,2008,"Reprise is a movie starring Anders Danielsen Lie, Espen Klouman Høiner, and Viktoria Winge. Two competitive friends, fueled by literary aspirations and youthful exuberance, endure the pangs of love, depression and burgeoning careers.",https://www.imdb.com/video/imdb/vi2179137817,tt0827517,7.4,,Cinemascore,NA
The Chronicles Of Narnia 2: Prince Caspian,The Chronicles of Narnia: Prince Caspian,2008,"The Chronicles of Narnia: Prince Caspian is a movie starring Ben Barnes, Skandar Keynes, and Georgie Henley. The Pevensie siblings return to Narnia, where they are enlisted to once again help ward off an evil king and restore the...",https://www.imdb.com/video/imdb/vi1793261849,tt0499448,6.5,,Cinemascore,NA
The Edge Of Heaven,Auf der anderen Seite,2008,"Auf der anderen Seite is a movie starring Baki Davrak, Nurgül Yesilçay, and Tuncel Kurtiz. A Turkish man travels to Istanbul to find the daughter of his father's former girlfriend.",https://www.imdb.com/video/imdb/vi2363883801,tt0880502,7.8,90,Cinemascore,NA
Indiana Jones And The Kingdom Of The Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,2008,"Indiana Jones and the Kingdom of the Crystal Skull is a movie starring Harrison Ford, Cate Blanchett, and Shia LaBeouf. In 1957, archaeologist and adventurer Dr. Henry ""Indiana"" Jones, Jr. (Harrison Ford) is called back into action...",https://www.imdb.com/video/imdb/vi1622278425,tt0367882,6.1,78,Cinemascore,NA
Postal,Postal,2008,"Postal is a movie starring Zack Ward, Dave Foley, and Verne Troyer. In the ironically named city of Paradise, a recently laid-off loser teams up with his cult-leading uncle to steal a peculiar bounty of riches from their local...",https://www.imdb.com/video/imdb/vi1994588441,tt0486640,4.5,9,Cinemascore,NA
Savage Grace,Savage Grace,2008,"Savage Grace is a movie starring Julianne Moore, Eddie Redmayne, and Stephen Dillane. A dramatization of the shocking Barbara Daly Baekeland murder case, which happened in a posh London flat on Friday 17 November 1972. The bloody...",https://www.imdb.com/video/imdb/vi1826816281,tt0379976,5.8,38,Cinemascore,NA
Bigger Stronger Faster,Bigger Stronger Faster*,2008,"Bigger Stronger Faster* is a movie starring Chris Bell, Mike Bell, and Mark Bell. An examination of America's win-at-all-cost culture from the perspective of bodybuilding and performance enhancing drugs, as it focuses on a pair of...",https://www.imdb.com/video/imdb/vi3538092313,tt1151309,7.6,,Cinemascore,NA
The Foot Fist Way,The Foot Fist Way,2008,"The Foot Fist Way is a movie starring Danny McBride, Ben Best, and Mary Jane Bostic. An inept tae kwon do instructor struggles with marital troubles and an unhealthy obsession with fellow tae kwon do enthusiast Chuck ""The Truck""...",https://www.imdb.com/video/imdb/vi1575026969,tt0492619,6.3,53,Cinemascore,NA
The Stangers,The Strangers,2008,"The Strangers is a movie starring Scott Speedman, Liv Tyler, and Gemma Ward. A young couple staying in an isolated vacation home are terrorized by three unknown assailants.",NA,tt0482606,6.2,,Cinemascore,NA
The Unknown Woman,La sconosciuta,2008,"La sconosciuta is a movie starring Kseniya Rappoport, Michele Placido, and Claudia Gerini. Haunted by a horrible past, a Ukrainian young woman calculatedly insinuates herself into the life of a rich Italian family.",NA,tt0494271,7.4,,Cinemascore,NA
Operation Filmmaker,Operation Filmmaker,2008,"Operation Filmmaker is a movie starring Alberto Bonilla, Steven Chinni, and Nina Davenport. Soon after the fall of Baghdad in 2003, a young and charismatic film student, Muthana Mohmed, stands in the rubble of the city's film school...",NA,tt0984213,7.0,91,Cinemascore,NA
Kung Fu Panda,Kung Fu Panda,2008,"Kung Fu Panda is a movie starring Jack Black, Ian McShane, and Angelina Jolie. The Dragon Warrior has to clash against the savage Tai Lung as China's fate hangs in the balance. However, the Dragon Warrior mantle is supposedly...",https://www.imdb.com/video/imdb/vi330432793,tt0441773,7.5,87,Cinemascore,NA
Lucky You,Lucky You,2008,"Lucky You is a movie starring Eric Bana, Drew Barrymore, and Robert Duvall. A hotshot poker player tries to win a tournament in Vegas, but is fighting a losing battle with his personal problems.",https://www.imdb.com/video/imdb/vi1469317401,tt0338216,5.9,29,Cinemascore,NA
Lucky You,Lucky You,2008,"Lucky You is a movie starring Eric Bana, Drew Barrymore, and Robert Duvall. A hotshot poker player tries to win a tournament in Vegas, but is fighting a losing battle with his personal problems.",https://www.imdb.com/video/imdb/vi1469317401,tt0338216,5.9,29,Cinemascore,NA
Miss Conception,Miss Conception,2008,"Miss Conception is a movie starring Heather Graham, Mia Kirshner, and Orlando Seale. Georgina is an ambitious young London professional who learns she has only one month left in which to conceive a child. After exhausting all...",https://www.imdb.com/video/imdb/vi2397241625,tt0985593,4.6,,Cinemascore,NA
Mother Of Tears,La terza madre,2008,"La terza madre is a movie starring Asia Argento, Cristian Solimeno, and Adam James. Part three of the ""Three Mothers"" trilogy which takes place in Rome and has to do with Mater Lachrymarum (The Third Mother).",https://www.imdb.com/video/imdb/vi3336896793,tt0804507,5.1,,Cinemascore,NA
Sarkar Raj,Sarkar Raj,2008,"Sarkar Raj is a movie starring Amitabh Bachchan, Abhishek Bachchan, and Aishwarya Rai Bachchan. When Anita Rajan, CEO of Sheppard power plant, an international Company, brings a power plant proposal to set up in rural Maharashtra...",NA,tt0490210,6.8,,Cinemascore,NA
Take Out,Take Out,2008,NA,NA,tt0880492,7.4,100,Cinemascore,NA
The Go Getter,The Go-Getter,2008,"The Go-Getter is a movie starring Lou Taylor Pucci, Zooey Deschanel, and M. Ward. When his mother dies, a teenager takes a road-trip in a stolen car to find his long-lost brother. Along the way he discovers a profound connection...",https://www.imdb.com/video/imdb/vi1240072473,tt0479289,6.6,,Cinemascore,NA
The Promotion,The Promotion,2008,"The Promotion is a movie starring Seann William Scott, John C. Reilly, and Chris Conrad. Two assistant managers of a corporate grocery store vie for a coveted promotion.",https://www.imdb.com/video/imdb/vi2263023897,tt0803057,5.6,,Cinemascore,NA
Encounters At The End of the World,Encounters at the End of the World,2008,"Encounters at the End of the World is a movie starring Werner Herzog, Scott Rowland, and Stefan Pashov. Film-maker Werner Herzog travels to the McMurdo Station in Antarctica, looking to capture the continent's beauty and investigate...",https://www.imdb.com/video/imdb/vi3420913945,tt1093824,7.7,,Cinemascore,NA
Baghead,Baghead,2008,"Baghead is a movie starring Ross Partridge, Steve Zissis, and Greta Gerwig. 4 ""actors"" go to a cabin in the woods for the weekend to write a movie script. They talk about a relationship movie or a paper bag over the head movie. It...",https://www.imdb.com/video/imdb/vi2481127705,tt0923600,6.0,78,Cinemascore,NA
Chris And Don: A Love Story,Chris & Don. A Love Story,2008,"Chris & Don. A Love Story is a movie starring W.H. Auden, Don Bachardy, and Ted Bachardy. The love story between British writer, Christopher Isherwood (whose book 'The Berlin Stories' inspired the musical and film Cabaret) and Don...",https://www.imdb.com/video/imdb/vi4242800921,tt1138002,7.6,94,Cinemascore,NA
Incredible Hulk (2008),The Incredible Hulk,2008,"The Incredible Hulk is a movie starring Edward Norton, Liv Tyler, and Tim Roth. Bruce Banner, a scientist on the run from the U.S. Government, must find a cure for the monster he turns into, whenever he loses his temper.",https://www.imdb.com/video/imdb/vi1726152985,tt0800080,6.7,,Cinemascore,NA
My Winnipeg,My Winnipeg,2008,"My Winnipeg is a movie starring Darcy Fehr, Ann Savage, and Louis Negin. Fact, fantasy and memory are woven seamlessly together in this portrait of film-maker Guy Maddin's home town of Winnipeg, Manitoba.",https://www.imdb.com/video/imdb/vi2598568217,tt1093842,7.6,,Cinemascore,NA
Quid Pro Quo,Quid Pro Quo,2008,"Quid Pro Quo is a movie starring Nick Stahl, Vera Farmiga, and Leonardo Nam. A semi-paralyzed radio reporter is sent out to investigate a story that leads him into an odd subculture and on a journey of disturbing self-realization.",https://www.imdb.com/video/imdb/vi3152216345,tt0414426,6.2,,Cinemascore,NA
Brick,NA,2008,NA,NA,NA,NA,79,Cinemascore,NA
Brick Lane,Brick Lane,2008,"Brick Lane is a movie starring Tannishtha Chatterjee, Satish Kaushik, and Christopher Simpson. A young Bangladeshi woman, Nazneen, arrives in 1980s London, leaving behind her beloved sister and home, for an arranged marriage and a...",https://www.imdb.com/video/imdb/vi1507918105,tt0940585,6.6,68,Cinemascore,NA
Get Smart Movie,NA,2008,NA,NA,NA,NA,,Cinemascore,NA
Kit Kittredge,Kit Kittredge: An American Girl,2008,"Kit Kittredge: An American Girl is a movie starring Abigail Breslin, Stanley Tucci, and Joan Cusack. Set in Cincinnati at the height of the Great Depression, Kit Kittredge, a resourceful young girl, helps her mother run a...",https://www.imdb.com/video/imdb/vi3736207641,tt0846308,6.5,,Cinemascore,NA
The Love Guru,The Love Guru,2008,"The Love Guru is a movie starring Mike Myers, Jessica Alba, and Romany Malco. Pitka, an American raised outside of his country by gurus, returns to the States in order to break into the self-help business. His first challenge is to...",https://www.imdb.com/video/imdb/vi2528248089,tt0811138,3.8,,Cinemascore,NA
The Ripple Effect,Ripple Effect,2008,"Ripple Effect is a movie starring Forest Whitaker, Virginia Madsen, and Minnie Driver. Fashion designer Amer Atrash, perpetually on the verge of success, is undergoing a personal crisis in both his marriage and his business....",https://www.imdb.com/video/imdb/vi709820697,tt0479140,5.0,,Cinemascore,NA
Finding Amanda,Finding Amanda,2008,"Finding Amanda is a movie starring Matthew Broderick, Brittany Snow, and Maura Tierney. A television producer with a penchant for drinking and gambling is sent to Las Vegas to convince his troubled niece to enter rehab.",https://www.imdb.com/video/imdb/vi3135439129,tt0889134,5.5,40,Cinemascore,NA
The Last Mistress,Une vieille maîtresse,2008,"Une vieille maîtresse is a movie starring Asia Argento, Fu'ad Aït Aattou, and Roxane Mesquida. Secrets, rumors and betrayals surround the upcoming marriage between a young dissolute man and virtuous woman of the French aristocracy.",https://www.imdb.com/video/imdb/vi451150105,tt0437526,6.2,,Cinemascore,NA
Trumbo,Trumbo,2008,"Trumbo is a movie starring Dalton Trumbo, Joan Allen, and Brian Dennehy. Through a focus on the life of Dalton Trumbo (1905-1976), this film examines the effects on individuals and families of a congressional pursuit of Hollywood...",https://www.imdb.com/video/imdb/vi434569497,tt0889671,7.4,74,Cinemascore,NA
WALL-E,WALL·E,2008,"WALL·E is a movie starring Ben Burtt, Elissa Knight, and Jeff Garlin. In the distant future, a small waste-collecting robot inadvertently embarks on a space journey that will ultimately decide the fate of mankind.",https://www.imdb.com/video/imdb/vi2192703769,tt0910970,8.4,95,Cinemascore,NA
Wanted,Wanted,2008,"Wanted is a movie starring Angelina Jolie, James McAvoy, and Morgan Freeman. A frustrated office worker learns that he is the son of a professional assassin and that he shares his father's superhuman killing abilities.",https://www.imdb.com/video/imdb/vi2410807577,tt0493464,6.7,,Cinemascore,NA
Hancock,Hancock,2008,"Hancock is a movie starring Will Smith, Charlize Theron, and Jason Bateman. Hancock is a superhero whose ill considered behavior regularly causes damage in the millions. He changes when the person he saves helps him improve his...",https://www.imdb.com/video/imdb/vi2497904921,tt0448157,6.4,41,Cinemascore,NA
Tell No One,Ne le dis à personne,2008,"Ne le dis à personne is a movie starring François Cluzet, Marie-Josée Croze, and André Dussollier. An accidental discovery near a doctor's estate stirs up some painful memories eight years after his wife's hideous murder, and now,...",https://www.imdb.com/video/imdb/vi1080801817,tt0362225,7.5,,Cinemascore,NA
The Wackness,The Wackness,2008,"The Wackness is a movie starring Josh Peck, Ben Kingsley, and Olivia Thirlby. It's the summer of 1994, and the streets of New York are pulsing with hip-hop. Set against this backdrop, a lonely teenager named Luke Shapiro spends his...",https://www.imdb.com/video/imdb/vi3924230425,tt1082886,7.0,,Cinemascore,NA
Diminished Capacity,Diminished Capacity,2008,"Diminished Capacity is a movie starring Matthew Broderick, Virginia Madsen, and Alan Alda. A Chicago journalist suffering from memory loss takes leaves from his job and returns to his rural hometown, where he bonds with his...",https://www.imdb.com/video/imdb/vi552075545,tt1007950,5.6,35,Cinemascore,NA
Holding Trevor,Holding Trevor,2008,"Holding Trevor is a movie starring Brent Gorski, Christopher Wyllie, and Melissa Searing. Young, beautiful and intelligent, Trevor (screenwriter Brent Gorski) is in a stalemate. Entangled in an unhealthy relationship with Darrell, a...",https://www.imdb.com/video/imdb/vi1558774041,tt0960770,5.5,14,Cinemascore,NA
Kabluey,Kabluey,2008,"Kabluey is a movie starring Scott Prendergast, Lisa Kudrow, and Teri Garr. Inept Salman comes to help his sister-in-law tend to his holy terror nephews while Salman's brother is off fighting in Iraq. Salman must take a humiliating...",https://www.imdb.com/video/imdb/vi233308441,tt0816545,6.6,84,Cinemascore,NA
